ID;Name;Suggested URL;Link position;Has Address;Has Email;Has ID;Has Name;Has Phone;Has Populated place;Has equal domain;Has Simple Suggested URL;OBEC;Known OBEC;sum;Score
000000027;Statistisches Bundesam;https://www.bfs.admin.ch/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.destatis.de;1;1.0;0.95
000000027;Statistisches Bundesam;https://www.bmi.bund.de/SharedDocs/behoerden/DE/destatis.html;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.destatis.de;1;2.0;1.82
000000027;Statistisches Bundesam;https://www.destatis.de/;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.destatis.de;1;4.0;4.0
000000027;Statistisches Bundesam;https://www.destatis.de/EN/Home/_node.html;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;https://www.destatis.de;1;3.0;2.97
000000027;Statistisches Bundesam;https://www.t-online.de/themen/statistisches-bundesamt;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.destatis.de;1;2.0;1.88
000000028;Government of Gibraltar;https://WikiMili.com/en/Government_of_Gibraltar;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.84
000000028;Government of Gibraltar;https://WikiMili.com/en/Government_of_Gibraltar;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.84
000000028;Government of Gibraltar;https://en.wikipediam.org/wiki/Government_of_Gibraltar;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.88
000000028;Government of Gibraltar;https://en.wikipediam.org/wiki/Government_of_Gibraltar;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.88
000000028;Government of Gibraltar;https://gibraltarlaws.gov.gi/;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://www.gibraltar.gov.gi;1;3.0;2.91
000000028;Government of Gibraltar;https://gibraltarlaws.gov.gi/;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://www.gibraltar.gov.gi;1;3.0;2.91
000000028;Government of Gibraltar;https://www.britannica.com/place/Gibraltar/Government;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.gibraltar.gov.gi;1;0.0;0.0
000000028;Government of Gibraltar;https://www.britannica.com/place/Gibraltar/Government;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.gibraltar.gov.gi;1;0.0;0.0
000000028;Government of Gibraltar;https://www.gibraltar.gov.gi/;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.gibraltar.gov.gi;1;4.0;4.0
000000028;Government of Gibraltar;https://www.gibraltar.gov.gi/;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.gibraltar.gov.gi;1;4.0;4.0
000000028;Government of Gibraltar;https://www.wikiwand.com/en/Government_of_Gibraltar;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.9
000000028;Government of Gibraltar;https://www.wikiwand.com/en/Government_of_Gibraltar;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.9
000000028;Statistics Office;https://context.reverso.net/перевод/английский-русский/national+statistics+office;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.gibraltar.gov.gi;1;0.0;0.0
000000028;Statistics Office;https://context.reverso.net/перевод/английский-русский/national+statistics+office;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.gibraltar.gov.gi;1;0.0;0.0
000000028;Statistics Office;https://www.cso.ie/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.gibraltar.gov.gi;1;2.0;1.96
000000028;Statistics Office;https://www.cso.ie/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.gibraltar.gov.gi;1;2.0;1.96
000000028;Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;1.0;0.94
000000028;Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;1.0;0.94
000000028;Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.gibraltar.gov.gi;1;1.0;1.0
000000028;Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.gibraltar.gov.gi;1;1.0;1.0
000000029;Statistics Office;https://context.reverso.net/перевод/английский-русский/national+statistics+office;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000029;Statistics Office;https://www.cso.ie/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.96
000000029;Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0;1.0;0.94
000000029;Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;1.0
000000030;Government of Gibraltar;https://WikiMili.com/en/Government_of_Gibraltar;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.84
000000030;Government of Gibraltar;https://en.wikipediam.org/wiki/Government_of_Gibraltar;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.88
000000030;Government of Gibraltar;https://gibraltarlaws.gov.gi/;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://www.gibraltar.gov.gi;1;3.0;2.91
000000030;Government of Gibraltar;https://www.britannica.com/place/Gibraltar/Government;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.gibraltar.gov.gi;1;0.0;0.0
000000030;Government of Gibraltar;https://www.gibraltar.gov.gi/;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.gibraltar.gov.gi;1;4.0;4.0
000000030;Government of Gibraltar;https://www.wikiwand.com/en/Government_of_Gibraltar;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.gibraltar.gov.gi;1;2.0;1.9
000000031;Statistics Greenland;http://statistics.greenland.com/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;http://www.stat.gl/;1;2.0;1.96
000000031;Statistics Greenland;http://www.tourismstat.gl/;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;http://www.stat.gl/;1;2.0;1.88
000000031;Statistics Greenland;https://www.stat.gl/default.asp?lang=en;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;http://www.stat.gl/;1;5.0;5.0
000000031;Statistics Greenland;https://www.statista.com/statistics/805672/population-of-greenland/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;http://www.stat.gl/;1;0.0;0.0
000000031;Statistics Greenland;https://www.worldometers.info/world-population/greenland-population/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;http://www.stat.gl/;1;0.0;0.0
000000032;Statistics Greenland;http://statistics.greenland.com/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;http://www.stat.gl/;1;2.0;1.96
000000032;Statistics Greenland;http://www.tourismstat.gl/;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;http://www.stat.gl/;1;2.0;1.88
000000032;Statistics Greenland;https://www.stat.gl/default.asp?lang=en;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;http://www.stat.gl/;1;5.0;5.0
000000032;Statistics Greenland;https://www.statista.com/statistics/805672/population-of-greenland/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;http://www.stat.gl/;1;0.0;0.0
000000032;Statistics Greenland;https://www.worldometers.info/world-population/greenland-population/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;http://www.stat.gl/;1;0.0;0.0
000000033;Statistics Greenland;http://statistics.greenland.com/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.96
000000033;Statistics Greenland;http://www.tourismstat.gl/;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.88
000000033;Statistics Greenland;https://www.stat.gl/default.asp?lang=en;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;4.0;4.0
000000033;Statistics Greenland;https://www.statista.com/statistics/805672/population-of-greenland/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000033;Statistics Greenland;https://www.worldometers.info/world-population/greenland-population/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000034;Hellenic Statistical Authority;https://geodata.gov.gr/en/organization/elstat;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.statistics.gr;1;1.0;0.94
000000034;Hellenic Statistical Authority;https://www.apollo.io/companies/Hellenic-Statistical-Authority--ELSTAT-/5d0a2afcf65125e4105e36b0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.statistics.gr;1;1.0;0.96
000000034;Hellenic Statistical Authority;https://www.elta.gr/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.statistics.gr;1;1.0;0.95
000000034;Hellenic Statistical Authority;https://www.statistics.gr/en/home/;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;https://www.statistics.gr;1;5.0;5.0
000000034;Hellenic Statistical Authority;https://www.wikiwand.com/en/Hellenic_Statistical_Authority;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.statistics.gr;1;1.0;0.91
000000035;National Statistical Service;https://stat.fi/org/tilastotoimi/index_en.html;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.statistics.gr;1;1.0;0.9299999999999999
000000035;National Statistical Service;https://statsghana.gov.gh/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.statistics.gr;1;1.0;0.91
000000035;National Statistical Service;https://www.armstat.am/en/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.statistics.gr;1;1.0;0.98
000000035;National Statistical Service;https://www.ons.gov.uk/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.statistics.gr;1;1.0;0.94
000000036;Hellenic Statistical Authority;https://geodata.gov.gr/en/organization/elstat;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.94
000000036;Hellenic Statistical Authority;https://www.apollo.io/companies/Hellenic-Statistical-Authority--ELSTAT-/5d0a2afcf65125e4105e36b0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.96
000000036;Hellenic Statistical Authority;https://www.elta.gr/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000036;Hellenic Statistical Authority;https://www.statistics.gr/en/home/;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;4.0;4.0
000000036;Hellenic Statistical Authority;https://www.wikiwand.com/en/Hellenic_Statistical_Authority;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000037;Statistics Denmark;https://WikiMili.com/en/Statistics_Denmark;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.dst.dk;1;2.0;1.92
000000037;Statistics Denmark;https://www.dst.dk/en;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.dst.dk;1;7.0;7.0
000000037;Statistics Denmark;https://www.statista.com/topics/2522/denmark/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.dst.dk;1;0.0;0.0
000000037;Statistics Denmark;https://www.worldometers.info/world-population/denmark-population/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.dst.dk;1;0.0;0.0
000000038;Statistics Denmark;https://WikiMili.com/en/Statistics_Denmark;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.92
000000038;Statistics Denmark;https://www.dst.dk/en;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;;0;6.0;6.0
000000038;Statistics Denmark;https://www.statista.com/topics/2522/denmark/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000038;Statistics Denmark;https://www.worldometers.info/world-population/denmark-population/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000039;Statistics Denmark;https://WikiMili.com/en/Statistics_Denmark;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.92
000000039;Statistics Denmark;https://www.dst.dk/en;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;0;5.0;5.0
000000039;Statistics Denmark;https://www.statista.com/topics/2522/denmark/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000039;Statistics Denmark;https://www.worldometers.info/world-population/denmark-population/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000040;Statistics Denmark;https://WikiMili.com/en/Statistics_Denmark;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.dst.dk;1;2.0;1.92
000000040;Statistics Denmark;https://www.dst.dk/en;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.dst.dk;1;4.0;4.0
000000040;Statistics Denmark;https://www.statista.com/topics/2522/denmark/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.dst.dk;1;0.0;0.0
000000040;Statistics Denmark;https://www.worldometers.info/world-population/denmark-population/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.dst.dk;1;0.0;0.0
000000041;Statistics Estonia;https://WikiMili.com/en/Statistics_Estonia;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.stat.ee;1;2.0;1.9
000000041;Statistics Estonia;https://www.stat.ee/;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;https://www.stat.ee;1;5.0;4.95
000000041;Statistics Estonia;https://www.stat.ee/en;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.stat.ee;1;6.0;6.0
000000041;Statistics Estonia;https://www.statista.com/topics/3920/estonia/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.stat.ee;1;0.0;0.0
000000041;Statistics Estonia;https://www.wikiwand.com/en/Statistics_Estonia;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.stat.ee;1;1.0;0.91
000000042;Statistics Estonia;https://WikiMili.com/en/Statistics_Estonia;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.9
000000042;Statistics Estonia;https://www.stat.ee/;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;0;3.0;2.97
000000042;Statistics Estonia;https://www.stat.ee/en;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;4.0;4.0
000000042;Statistics Estonia;https://www.statista.com/topics/3920/estonia/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000042;Statistics Estonia;https://www.wikiwand.com/en/Statistics_Estonia;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000043;Statistics Estonia;https://WikiMili.com/en/Statistics_Estonia;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.stat.ee;1;2.0;1.9
000000043;Statistics Estonia;https://www.stat.ee/;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;https://www.stat.ee;1;4.0;3.96
000000043;Statistics Estonia;https://www.stat.ee/en;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.stat.ee;1;5.0;5.0
000000043;Statistics Estonia;https://www.statista.com/topics/3920/estonia/;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.stat.ee;1;0.0;0.0
000000043;Statistics Estonia;https://www.wikiwand.com/en/Statistics_Estonia;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.stat.ee;1;1.0;0.91
000000044;Central Statistics Office;http://mospi.gov.in/central-statistics-office-cso-1;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.cso.ie;1;1.0;0.98
000000044;Central Statistics Office;https://cso.gov.tt/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;1.0;0.97
000000044;Central Statistics Office;https://data.gov.ie/organization/central-statistics-office;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.cso.ie;1;2.0;1.88
000000044;Central Statistics Office;https://www.cso.ie/;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.cso.ie;1;7.0;7.0
000000044;Central Statistics Office;https://www.csostat.gov.mm/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;1.0;0.91
000000044;Central Statistics Office;https://www.stats.gov.lc/;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;2.0;1.84
000000045;Central Statistics Office;http://mospi.gov.in/central-statistics-office-cso-1;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.98
000000045;Central Statistics Office;https://cso.gov.tt/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.97
000000045;Central Statistics Office;https://data.gov.ie/organization/central-statistics-office;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.88
000000045;Central Statistics Office;https://www.cso.ie/;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;0;5.0;5.0
000000045;Central Statistics Office;https://www.csostat.gov.mm/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.91
000000045;Central Statistics Office;https://www.stats.gov.lc/;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.84
000000046;Central Statistics Office;http://mospi.gov.in/central-statistics-office-cso-1;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.cso.ie;1;1.0;0.98
000000046;Central Statistics Office;https://cso.gov.tt/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;1.0;0.97
000000046;Central Statistics Office;https://data.gov.ie/organization/central-statistics-office;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.cso.ie;1;2.0;1.88
000000046;Central Statistics Office;https://www.cso.ie/;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.cso.ie;1;5.0;5.0
000000046;Central Statistics Office;https://www.csostat.gov.mm/;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;1.0;0.91
000000046;Central Statistics Office;https://www.stats.gov.lc/;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.cso.ie;1;2.0;1.84
000000047;Statistics Iceland;https://statice.is/;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;https://statice.is/;1;7.0;7.0
000000047;Statistics Iceland;https://www.citypopulation.de/en/iceland/cities/;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://statice.is/;1;2.0;1.82
000000047;Statistics Iceland;https://www.statista.com/topics/3079/iceland/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://statice.is/;1;0.0;0.0
000000047;Statistics Iceland;https://www.wikiwand.com/en/Statistics_Iceland;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statice.is/;1;1.0;0.92
000000048;Statistics Iceland;https://statice.is/;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;https://hagstofa.is/;1;6.0;6.0
000000048;Statistics Iceland;https://www.citypopulation.de/en/iceland/cities/;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://hagstofa.is/;1;2.0;1.82
000000048;Statistics Iceland;https://www.statista.com/topics/3079/iceland/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://hagstofa.is/;1;0.0;0.0
000000048;Statistics Iceland;https://www.wikiwand.com/en/Statistics_Iceland;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://hagstofa.is/;1;1.0;0.92
000000049;Statistics Iceland;https://statice.is/;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;5.0;5.0
000000049;Statistics Iceland;https://www.citypopulation.de/en/iceland/cities/;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.82
000000049;Statistics Iceland;https://www.statista.com/topics/3079/iceland/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000049;Statistics Iceland;https://www.wikiwand.com/en/Statistics_Iceland;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.92
000000050;Statistics Iceland;https://statice.is/;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;5.0;5.0
000000050;Statistics Iceland;https://www.citypopulation.de/en/iceland/cities/;9.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.82
000000050;Statistics Iceland;https://www.statista.com/topics/3079/iceland/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000050;Statistics Iceland;https://www.wikiwand.com/en/Statistics_Iceland;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.92
000000051;Instituto Nacional de Estadistica;http://www.ine.gov.ve/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;https://www.ine.es;1;2.0;1.82
000000051;Instituto Nacional de Estadistica;http://www.ine.gub.uy/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.94
000000051;Instituto Nacional de Estadistica;https://ine.es/;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;https://www.ine.es;1;3.0;3.0
000000051;Instituto Nacional de Estadistica;https://ine.st/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.95
000000051;Instituto Nacional de Estadistica;https://www.ine.cl/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.98
000000051;Instituto Nacional de Estadistica;https://www.ine.gob.bo/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.97
000000051;Instituto Nacional de Estadistica;https://www.ine.gob.gt/;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.92
000000051;Instituto Nacional de Estadistica;https://www.inei.gob.pe/;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://www.ine.es;1;3.0;2.88
000000052;Instituto Nacional de Estadistica;http://www.ine.gov.ve/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;0;2.0;1.82
000000052;Instituto Nacional de Estadistica;http://www.ine.gub.uy/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000052;Instituto Nacional de Estadistica;https://ine.es/;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;;0;3.0;3.0
000000052;Instituto Nacional de Estadistica;https://ine.st/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000052;Instituto Nacional de Estadistica;https://www.ine.cl/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.98
000000052;Instituto Nacional de Estadistica;https://www.ine.gob.bo/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.97
000000052;Instituto Nacional de Estadistica;https://www.ine.gob.gt/;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.92
000000052;Instituto Nacional de Estadistica;https://www.inei.gob.pe/;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;3.0;2.88
000000053;Instituto Nacional de Estadistica;http://www.ine.gov.ve/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;https://www.ine.es;1;2.0;1.82
000000053;Instituto Nacional de Estadistica;http://www.ine.gub.uy/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.94
000000053;Instituto Nacional de Estadistica;https://ine.es/;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;https://www.ine.es;1;3.0;3.0
000000053;Instituto Nacional de Estadistica;https://ine.st/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.95
000000053;Instituto Nacional de Estadistica;https://www.ine.cl/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.98
000000053;Instituto Nacional de Estadistica;https://www.ine.gob.bo/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.97
000000053;Instituto Nacional de Estadistica;https://www.ine.gob.gt/;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.ine.es;1;1.0;0.92
000000053;Instituto Nacional de Estadistica;https://www.inei.gob.pe/;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://www.ine.es;1;3.0;2.88
000000054;Instituto Nacional de Estadistica;http://www.ine.gov.ve/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;0;2.0;1.82
000000054;Instituto Nacional de Estadistica;http://www.ine.gub.uy/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000054;Instituto Nacional de Estadistica;https://ine.es/;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;;0;2.0;2.0
000000054;Instituto Nacional de Estadistica;https://ine.st/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000054;Instituto Nacional de Estadistica;https://www.ine.cl/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.98
000000054;Instituto Nacional de Estadistica;https://www.ine.gob.bo/;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.97
000000054;Instituto Nacional de Estadistica;https://www.ine.gob.gt/;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.92
000000054;Instituto Nacional de Estadistica;https://www.inei.gob.pe/;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;3.0;2.88
